"azimuth","horizon_height","horizon_distance"
357.69,8.932049,54.009258
357.68,8.932049,54.009258
357.67,8.932049,54.009258
357.66,8.932049,54.009258
357.65,8.932049,54.009258
357.64,8.932049,54.009258
357.63,8.932049,54.009258
357.62,8.932049,54.009258
357.61,8.932049,54.009258
357.6,8.932049,54.009258
357.59,8.932049,54.009258
357.58,8.932049,54.009258
357.57,8.932049,54.009258
357.56,8.932049,54.009258
357.55,8.932049,54.009258
357.54,8.932049,54.009258
357.53,8.932049,54.009258
357.52,8.932049,54.009258
357.51,8.932049,54.009258
357.5,8.932049,54.009258
357.49,8.932049,54.009258
357.48,8.932049,54.009258
357.47,8.932049,54.009258
357.46,8.932049,54.009258
357.45,8.932049,54.009258
357.44,8.932049,54.009258
357.43,8.932049,54.009258
357.42,8.932049,54.009258
357.41,8.932049,54.009258
357.4,8.932049,54.009258
357.39,8.932049,54.009258
357.38,8.932049,54.009258
357.37,8.932049,54.009258
357.36,8.932049,54.009258
357.35,8.932049,54.009258
357.34,8.932049,54.009258
357.33,8.932049,54.009258
357.32,8.932049,54.009258
357.31,8.932049,54.009258
357.3,8.932049,54.009258
357.29,8.932049,54.009258
357.28,8.932049,54.009258
357.27,8.932049,54.009258
357.26,8.932049,54.009258
357.25,8.932049,54.009258
357.24,8.932049,54.009258
357.23,8.932049,54.009258
357.22,8.932049,54.009258
357.21,8.932049,54.009258
357.2,8.932049,54.009258
357.19,8.932049,54.009258
357.18,8.932049,54.009258
357.17,8.932049,54.009258
357.16,8.932049,54.009258
357.15,8.932049,54.009258
357.14,8.932049,54.009258
357.13,8.932049,54.009258
357.12,8.932049,54.009258
357.11,8.932049,54.009258
357.1,8.932049,54.009258
357.09,8.932049,54.009258
357.08,8.932049,54.009258
357.07,8.932049,54.009258
357.06,8.932049,54.009258
357.05,8.932049,54.009258
357.04,8.932049,54.009258
357.03,8.932049,54.009258
357.02,8.932049,54.009258
357.01,8.932049,54.009258
357,8.932049,54.009258
356.99,8.932049,54.009258
356.98,8.932049,54.009258
356.97,8.932049,54.009258
356.96,8.932049,54.009258
356.95,8.932049,54.009258
356.94,8.932049,54.009258
356.93,8.932049,54.009258
356.92,8.932049,54.009258
356.91,8.932049,54.009258
356.9,8.932049,54.009258
356.89,8.932049,54.009258
356.88,8.932049,54.009258
356.87,8.932049,54.009258
356.86,8.932049,54.009258
356.85,8.932049,54.009258
356.84,8.932049,54.009258
356.83,8.932049,54.009258
356.82,7.651393,55.00909
356.81,4.351784,56.008928
356.8,3.649215,54
356.79,3.649215,54
356.78,3.649215,54
356.77,3.649215,54
356.76,3.649215,54
356.75,3.649215,54
356.74,3.649215,54
356.73,3.649215,54
356.72,3.649215,54
356.71,3.649215,54
356.7,3.649215,54
356.69,3.649215,54
356.68,3.649215,54
356.67,3.649215,54
356.66,3.649215,54
356.65,3.649215,54
356.64,3.649215,54
356.63,3.649215,54
356.62,3.649215,54
356.61,3.649215,54
356.6,3.649215,54
356.59,3.649215,54
356.58,3.649215,54
356.57,3.649215,54
356.56,3.649215,54
356.55,3.649215,54
356.54,3.649215,54
356.53,3.649215,54
356.52,3.649215,54
356.51,3.649215,54
356.5,3.649215,54
356.49,3.649215,54
356.48,3.649215,54
356.47,3.649215,54
356.46,3.649215,54
356.45,3.649215,54
356.44,3.649215,54
356.43,3.649215,54
356.42,3.649215,54
356.41,3.649215,54
356.4,3.649215,54
356.39,3.649215,54
356.38,3.649215,54
356.37,3.649215,54
356.36,3.649215,54
356.35,3.649215,54
356.34,3.649215,54
356.33,3.649215,54
356.32,3.649215,54
356.31,3.649215,54
356.3,3.649215,54
356.29,3.649215,54
356.28,3.649215,54
356.27,3.649215,54
356.26,3.649215,54
356.25,3.649215,54
356.24,3.649215,54
356.23,3.649215,54
356.22,3.649215,54
356.21,3.649215,54
356.2,3.649215,54
356.19,3.649215,54
356.18,3.649215,54
356.17,3.649215,54
356.16,3.649215,54
356.15,3.649215,54
356.14,3.649215,54
356.13,3.649215,54
356.12,3.649215,54
356.11,3.649215,54
356.1,3.649215,54
356.09,3.649215,54
356.08,3.649215,54
356.07,3.649215,54
356.06,3.649215,54
356.05,3.649215,54
356.04,3.649215,54
356.03,3.649215,54
356.02,3.649215,54
356.01,3.649215,54
356,3.649215,54
355.99,3.649215,54
355.98,3.649215,54
355.97,3.649215,54
355.96,3.649215,54
355.95,3.649215,54
355.94,3.649215,54
355.93,3.649215,54
355.92,3.649215,54
355.91,3.649215,54
355.9,3.649215,54
355.89,3.649215,54
355.88,3.649215,54
355.87,3.649215,54
355.86,3.649215,54
355.85,3.649215,54
355.84,3.649215,54
355.83,3.649215,54
355.82,3.649215,54
355.81,3.649215,54
355.8,3.649215,54
355.79,3.649215,54
355.78,3.649215,54
355.77,3.649215,54
355.76,2.103104,3
355.75,2.103104,3
355.74,2.103104,3
355.73,2.103104,3
355.72,2.103104,3
355.71,2.103104,3
355.7,2.103104,3
355.69,2.103104,3
355.68,2.103104,3
355.67,2.103104,3
355.66,2.103104,3
355.65,2.103104,3
355.64,2.103104,3
355.63,2.103104,3
355.62,2.103104,3
355.61,2.103104,3
355.6,2.103104,3
355.59,2.103104,3
355.58,2.103104,3
355.57,2.103104,3
355.56,2.103104,3
355.55,2.103104,3
355.54,2.103104,3
355.53,2.103104,3
355.52,2.103104,3
355.51,2.103104,3
355.5,2.103104,3
355.49,2.103104,3
355.48,2.103104,3
355.47,2.103104,3
355.46,2.103104,3
355.45,2.103104,3
355.44,2.103104,3
355.43,2.103104,3
355.42,2.103104,3
355.41,2.103104,3
355.4,2.103104,3
355.39,2.103104,3
355.38,2.103104,3
355.37,2.103104,3
355.36,2.103104,3
355.35,2.103104,3
355.34,2.103104,3
355.33,2.103104,3
355.32,2.103104,3
355.31,2.103104,3
355.3,2.103104,3
355.29,2.103104,3
355.28,2.103104,3
355.27,2.103104,3
355.26,2.103104,3
355.25,2.103104,3
355.24,2.103104,3
355.23,2.103104,3
355.22,2.103104,3
355.21,2.103104,3
355.2,2.103104,3
355.19,2.103104,3
355.18,2.103104,3
355.17,2.103104,3
355.16,2.103104,3
355.15,2.103104,3
355.14,2.103104,3
355.13,2.103104,3
355.12,2.103104,3
355.11,2.103104,3
355.1,2.103104,3
355.09,2.103104,3
355.08,2.103104,3
355.07,2.103104,3
355.06,2.103104,3
355.05,2.103104,3
355.04,2.103104,3
355.03,2.103104,3
355.02,2.103104,3
355.01,2.103104,3
355,2.103104,3
354.99,2.103104,3
354.98,2.103104,3
354.97,2.103104,3
354.96,2.103104,3
354.95,2.103104,3
354.94,2.103104,3
354.93,2.103104,3
354.92,2.103104,3
354.91,2.103104,3
354.9,2.103104,3
354.89,2.103104,3
354.88,2.103104,3
354.87,2.103104,3
354.86,2.103104,3
354.85,2.103104,3
354.84,2.103104,3
354.83,2.103104,3
354.82,2.103104,3
354.81,2.103104,3
354.8,2.103104,3
354.79,2.103104,3
354.78,2.103104,3
354.77,2.103104,3
354.76,2.103104,3
354.75,2.103104,3
354.74,2.103104,3
354.73,2.103104,3
354.72,2.103104,3
354.71,2.103104,3
354.7,2.103104,3
354.69,2.103104,3
354.68,2.103104,3
354.67,2.103104,3
354.66,2.103104,3
354.65,2.103104,3
354.64,2.103104,3
354.63,2.103104,3
354.62,2.103104,3
354.61,2.103104,3
354.6,2.103104,3
354.59,2.103104,3
354.58,2.103104,3
354.57,2.103104,3
354.56,2.103104,3
354.55,2.103104,3
354.54,2.103104,3
354.53,2.103104,3
354.52,2.103104,3
354.51,2.103104,3
354.5,2.103104,3
354.49,2.103104,3
354.48,2.103104,3
354.47,2.103104,3
354.46,2.103104,3
354.45,2.103104,3
354.44,2.103104,3
354.43,2.103104,3
354.42,2.103104,3
354.41,2.103104,3
354.4,2.103104,3
354.39,2.103104,3
354.38,2.103104,3
354.37,2.103104,3
354.36,2.103104,3
354.35,2.103104,3
354.34,2.103104,3
354.33,2.103104,3
354.32,2.103104,3
354.31,2.103104,3
354.3,2.103104,3
354.29,2.103104,3
354.28,2.103104,3
354.27,2.103104,3
354.26,2.103104,3
354.25,2.103104,3
354.24,2.103104,3
354.23,2.103104,3
354.22,2.103104,3
354.21,2.103104,3
354.2,2.103104,3
354.19,2.103104,3
354.18,2.103104,3
354.17,2.103104,3
354.16,2.103104,3
354.15,2.103104,3
354.14,2.103104,3
354.13,2.103104,3
354.12,2.103104,3
354.11,2.103104,3
354.1,2.103104,3
354.09,2.103104,3
354.08,2.103104,3
354.07,2.103104,3
354.06,2.103104,3
354.05,2.103104,3
354.04,2.103104,3
354.03,2.103104,3
354.02,2.103104,3
354.01,2.103104,3
354,2.103104,3
353.99,2.103104,3
353.98,2.103104,3
353.97,2.103104,3
353.96,2.103104,3
353.95,2.103104,3
353.94,2.103104,3
353.93,2.103104,3
353.92,2.103104,3
353.91,2.103104,3
353.9,2.103104,3
353.89,2.103104,3
353.88,2.103104,3
353.87,2.103104,3
353.86,2.103104,3
353.85,2.103104,3
353.84,2.103104,3
353.83,2.103104,3
353.82,2.103104,3
353.81,2.103104,3
353.8,2.103104,3
353.79,2.103104,3
353.78,2.103104,3
353.77,2.103104,3
353.76,2.103104,3
353.75,2.103104,3
353.74,2.103104,3
353.73,2.103104,3
353.72,2.103104,3
353.71,2.103104,3
353.7,2.103104,3
353.69,2.103104,3
353.68,2.103104,3
353.67,2.103104,3
353.66,2.103104,3
353.65,2.103104,3
353.64,2.103104,3
353.63,2.103104,3
353.62,2.103104,3
353.61,2.103104,3
353.6,2.103104,3
353.59,2.103104,3
353.58,2.103104,3
353.57,2.103104,3
353.56,2.103104,3
353.55,2.103104,3
353.54,2.103104,3
353.53,2.103104,3
353.52,2.103104,3
353.51,2.103104,3
353.5,2.103104,3
353.49,2.103104,3
353.48,2.103104,3
353.47,2.103104,3
353.46,2.103104,3
353.45,2.103104,3
353.44,2.103104,3
353.43,2.103104,3
353.42,2.103104,3
353.41,2.103104,3
353.4,2.103104,3
353.39,2.103104,3
353.38,2.103104,3
353.37,2.103104,3
353.36,2.103104,3
353.35,2.103104,3
353.34,2.103104,3
353.33,2.103104,3
353.32,2.103104,3
353.31,2.103104,3
353.3,2.103104,3
353.29,2.103104,3
353.28,2.103104,3
353.27,2.103104,3
353.26,2.103104,3
353.25,2.103104,3
353.24,2.103104,3
353.23,2.103104,3
353.22,2.103104,3
353.21,2.103104,3
353.2,2.103104,3
353.19,2.103104,3
353.18,2.103104,3
353.17,2.103104,3
353.16,2.103104,3
353.15,2.103104,3
353.14,2.103104,3
353.13,2.103104,3
353.12,2.103104,3
353.11,2.103104,3
353.1,2.103104,3
353.09,2.103104,3
353.08,2.103104,3
353.07,2.103104,3
353.06,2.103104,3
353.05,2.103104,3
353.04,2.103104,3
353.03,2.103104,3
353.02,2.103104,3
353.01,2.103104,3
353,2.103104,3
352.99,2.103104,3
352.98,2.103104,3
352.97,2.103104,3
352.96,2.103104,3
352.95,2.103104,3
352.94,2.103104,3
352.93,2.103104,3
352.92,2.103104,3
352.91,2.103104,3
352.9,2.103104,3
352.89,2.103104,3
352.88,2.103104,3
352.87,2.103104,3
352.86,2.103104,3
352.85,2.103104,3
352.84,2.103104,3
352.83,2.103104,3
352.82,2.103104,3
352.81,2.103104,3
352.8,2.103104,3
352.79,2.103104,3
352.78,2.103104,3
352.77,2.103104,3
352.76,2.103104,3
352.75,2.103104,3
352.74,2.103104,3
352.73,2.103104,3
352.72,2.103104,3
352.71,2.103104,3
352.7,2.103104,3
352.69,2.103104,3
352.68,2.103104,3
352.67,2.103104,3
352.66,2.103104,3
352.65,2.103104,3
352.64,2.103104,3
352.63,2.103104,3
352.62,2.103104,3
352.61,2.103104,3
352.6,2.103104,3
352.59,2.103104,3
352.58,2.103104,3
352.57,2.103104,3
352.56,2.103104,3
352.55,2.103104,3
352.54,2.103104,3
352.53,2.103104,3
352.52,2.103104,3
352.51,2.103104,3
352.5,2.103104,3
352.49,2.103104,3
352.48,2.103104,3
352.47,2.103104,3
352.46,2.103104,3
352.45,2.103104,3
352.44,2.103104,3
352.43,2.103104,3
352.42,2.103104,3
352.41,2.103104,3
352.4,2.103104,3
352.39,2.103104,3
352.38,2.103104,3
352.37,2.103104,3
352.36,2.103104,3
352.35,2.103104,3
352.34,2.103104,3
352.33,2.103104,3
352.32,2.103104,3
352.31,2.103104,3
352.3,2.103104,3
352.29,2.103104,3
352.28,2.103104,3
352.27,2.103104,3
352.26,2.103104,3
352.25,2.103104,3
352.24,2.103104,3
352.23,2.103104,3
352.22,2.103104,3
352.21,2.103104,3
352.2,2.103104,3
352.19,2.103104,3
352.18,2.103104,3
352.17,2.103104,3
352.16,2.103104,3
352.15,2.103104,3
352.14,2.103104,3
352.13,2.103104,3
352.12,2.103104,3
352.11,2.103104,3
352.1,2.103104,3
352.09,2.103104,3
352.08,2.103104,3
352.07,2.103104,3
352.06,2.103104,3
352.05,2.103104,3
352.04,2.103104,3
352.03,2.103104,3
352.02,2.103104,3
352.01,2.103104,3
352,2.103104,3
351.99,2.103104,3
351.98,2.103104,3
351.97,2.103104,3
351.96,2.103104,3
351.95,2.103104,3
351.94,2.103104,3
351.93,2.103104,3
351.92,2.103104,3
351.91,2.103104,3
351.9,2.103104,3
351.89,2.103104,3
351.88,2.103104,3
351.87,2.103104,3
351.86,2.103104,3
351.85,2.103104,3
351.84,2.103104,3
351.83,2.103104,3
351.82,2.103104,3
351.81,2.103104,3
351.8,2.103104,3
351.79,2.103104,3
351.78,2.103104,3
351.77,2.103104,3
351.76,2.103104,3
351.75,2.103104,3
351.74,2.103104,3
351.73,2.103104,3
351.72,2.103104,3
351.71,2.103104,3
351.7,2.103104,3
351.69,2.103104,3
351.68,2.103104,3
351.67,2.103104,3
351.66,2.103104,3
351.65,2.103104,3
351.64,2.103104,3
351.63,2.103104,3
351.62,2.103104,3
351.61,2.103104,3
351.6,2.103104,3
351.59,2.103104,3
351.58,2.103104,3
351.57,2.103104,3
351.56,2.103104,3
351.55,2.103104,3
351.54,2.103104,3
351.53,2.103104,3
351.52,2.103104,3
351.51,2.103104,3
351.5,2.103104,3
351.49,2.103104,3
351.48,2.103104,3
351.47,2.103104,3
351.46,2.103104,3
351.45,2.103104,3
351.44,2.103104,3
351.43,2.103104,3
351.42,2.103104,3
351.41,2.103104,3
351.4,2.103104,3
351.39,2.103104,3
351.38,2.103104,3
351.37,2.103104,3
351.36,2.103104,3
351.35,2.103104,3
351.34,2.103104,3
351.33,2.103104,3
351.32,2.103104,3
351.31,2.103104,3
351.3,2.103104,3
351.29,2.103104,3
351.28,2.103104,3
351.27,2.103104,3
351.26,2.103104,3
351.25,2.103104,3
351.24,2.103104,3
351.23,2.103104,3
351.22,2.103104,3
351.21,2.103104,3
351.2,2.103104,3
351.19,2.103104,3
351.18,2.103104,3
351.17,2.103104,3
351.16,2.103104,3
351.15,2.103104,3
351.14,2.103104,3
351.13,2.103104,3
351.12,2.103104,3
351.11,2.103104,3
351.1,2.103104,3
351.09,2.103104,3
351.08,2.103104,3
351.07,2.103104,3
351.06,2.103104,3
351.05,2.103104,3
351.04,2.103104,3
351.03,2.103104,3
351.02,2.103104,3
351.01,2.103104,3
351,2.103104,3
350.99,2.103104,3
350.98,2.103104,3
350.97,2.103104,3
350.96,2.103104,3
350.95,2.103104,3
350.94,2.103104,3
350.93,2.103104,3
350.92,2.103104,3
350.91,2.103104,3
350.9,2.103104,3
350.89,2.103104,3
350.88,2.103104,3
350.87,2.103104,3
350.86,2.103104,3
350.85,2.103104,3
350.84,2.103104,3
350.83,2.103104,3
350.82,2.103104,3
350.81,2.103104,3
350.8,2.103104,3
350.79,2.103104,3
350.78,2.103104,3
350.77,2.103104,3
350.76,2.103104,3
350.75,2.103104,3
350.74,2.103104,3
350.73,2.103104,3
350.72,2.103104,3
350.71,2.103104,3
350.7,2.103104,3
350.69,2.103104,3
350.68,2.103104,3
350.67,2.103104,3
350.66,2.103104,3
350.65,2.103104,3
350.64,2.103104,3
350.63,2.103104,3
350.62,2.103104,3
350.61,2.103104,3
350.6,2.103104,3
350.59,2.103104,3
350.58,2.103104,3
350.57,2.103104,3
350.56,2.103104,3
350.55,2.103104,3
350.54,2.103104,3
350.53,2.103104,3
350.52,2.103104,3
350.51,2.103104,3
350.5,2.103104,3
350.49,2.103104,3
350.48,2.103104,3
350.47,2.103104,3
350.46,2.103104,3
350.45,2.103104,3
350.44,2.103104,3
350.43,2.103104,3
350.42,2.103104,3
350.41,2.103104,3
350.4,2.103104,3
350.39,2.103104,3
350.38,2.103104,3
350.37,2.103104,3
350.36,2.103104,3
350.35,2.103104,3
350.34,2.103104,3
350.33,2.103104,3
350.32,2.103104,3
350.31,2.103104,3
350.3,2.103104,3
350.29,2.103104,3
350.28,2.103104,3
350.27,2.103104,3
350.26,2.103104,3
350.25,2.103104,3
350.24,2.103104,3
350.23,2.103104,3
350.22,2.103104,3
350.21,2.103104,3
350.2,2.103104,3
350.19,2.103104,3
350.18,2.103104,3
350.17,2.103104,3
350.16,2.103104,3
350.15,2.103104,3
350.14,2.103104,3
350.13,2.103104,3
350.12,2.103104,3
350.11,2.103104,3
350.1,2.103104,3
350.09,2.103104,3
350.08,2.103104,3
350.07,2.103104,3
350.06,2.103104,3
350.05,2.103104,3
350.04,2.103104,3
350.03,2.103104,3
350.02,2.306929,68.468971
350.01,2.306929,68.468971
350,2.306929,68.468971
349.99,2.306929,68.468971
349.98,2.306929,68.468971
349.97,2.306929,68.468971
349.96,2.306929,68.468971
349.95,2.306929,68.468971
349.94,2.306929,68.468971
349.93,2.306929,68.468971
349.92,2.362784,4.123106
349.91,2.362784,4.123106
349.9,2.362784,4.123106
349.89,2.362784,4.123106
349.88,2.362784,4.123106
349.87,2.362784,4.123106
349.86,2.362784,4.123106
349.85,2.362784,4.123106
349.84,2.362784,4.123106
349.83,2.362784,4.123106
349.82,2.362784,4.123106
349.81,2.362784,4.123106
349.8,2.362784,4.123106
349.79,2.362784,4.123106
349.78,2.362784,4.123106
349.77,2.362784,4.123106
349.76,2.362784,4.123106
349.75,2.362784,4.123106
349.74,2.362784,4.123106
349.73,2.362784,4.123106
349.72,2.362784,4.123106
349.71,2.362784,4.123106
349.7,2.362784,4.123106
349.69,2.362784,4.123106
349.68,2.362784,4.123106
349.67,2.362784,4.123106
349.66,2.362784,4.123106
349.65,2.362784,4.123106
349.64,2.362784,4.123106
349.63,2.362784,4.123106
349.62,2.362784,4.123106
349.61,2.362784,4.123106
349.6,2.362784,4.123106
349.59,2.362784,4.123106
349.58,2.362784,4.123106
349.57,2.362784,4.123106
349.56,2.362784,4.123106
349.55,2.362784,4.123106
349.54,2.362784,4.123106
349.53,2.362784,4.123106
349.52,2.362784,4.123106
349.51,2.362784,4.123106
349.5,2.362784,4.123106
349.49,2.362784,4.123106
349.48,2.362784,4.123106
349.47,2.362784,4.123106
349.46,2.362784,4.123106
349.45,2.362784,4.123106
349.44,2.362784,4.123106
349.43,2.362784,4.123106
349.42,2.362784,4.123106
349.41,2.362784,4.123106
349.4,2.362784,4.123106
349.39,2.362784,4.123106
349.38,2.362784,4.123106
349.37,2.362784,4.123106
349.36,2.362784,4.123106
349.35,2.362784,4.123106
349.34,2.362784,4.123106
349.33,2.362784,4.123106
349.32,2.362784,4.123106
349.31,2.362784,4.123106
349.3,2.362784,4.123106
349.29,2.362784,4.123106
349.28,2.362784,4.123106
349.27,2.362784,4.123106
349.26,2.362784,4.123106
349.25,2.362784,4.123106
349.24,2.362784,4.123106
349.23,2.362784,4.123106
349.22,2.362784,4.123106
349.21,2.362784,4.123106
349.2,2.362784,4.123106
349.19,2.362784,4.123106
349.18,2.362784,4.123106
349.17,2.362784,4.123106
349.16,2.362784,4.123106
349.15,2.362784,4.123106
349.14,2.362784,4.123106
349.13,2.362784,4.123106
349.12,2.362784,4.123106
349.11,2.362784,4.123106
349.1,2.362784,4.123106
349.09,2.362784,4.123106
349.08,2.362784,4.123106
349.07,2.362784,4.123106
349.06,2.362784,4.123106
349.05,2.362784,4.123106
349.04,2.362784,4.123106
349.03,2.362784,4.123106
349.02,2.362784,4.123106
349.01,2.362784,4.123106
349,2.362784,4.123106
348.99,2.362784,4.123106
348.98,2.362784,4.123106
348.97,2.362784,4.123106
348.96,2.362784,4.123106
348.95,2.362784,4.123106
348.94,2.362784,4.123106
348.93,2.362784,4.123106
348.92,2.362784,4.123106
348.91,2.478841,65.620119
348.9,2.478841,65.620119
348.89,2.478841,65.620119
348.88,2.478841,65.620119
348.87,2.478841,65.620119
348.86,2.478841,65.620119
348.85,2.478841,65.620119
348.84,2.478841,65.620119
348.83,2.478841,65.620119
348.82,2.478841,65.620119
348.81,2.577717,57.558666
348.8,2.577717,57.558666
348.79,2.577717,57.558666
348.78,2.577717,57.558666
348.77,2.577717,57.558666
348.76,2.577717,57.558666
348.75,2.577717,57.558666
348.74,2.577717,57.558666
348.73,2.577717,57.558666
348.72,2.577717,57.558666
348.71,2.787974,56.568542
348.7,2.787974,56.568542
348.69,2.787974,56.568542
348.68,2.787974,56.568542
348.67,2.787974,56.568542
348.66,2.787974,56.568542
348.65,2.787974,56.568542
348.64,2.787974,56.568542
348.63,2.787974,56.568542
348.62,2.787974,56.568542
348.61,2.787974,56.568542
348.6,2.787974,56.568542
348.59,2.787974,56.568542
